Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Answer,Spreadsheet: ,Spreadsheet: Text,Spreadsheet: Alternative,Spreadsheet: Dots,Spreadsheet: Option A,Spreadsheet: Option B,Spreadsheet: Wrong,Spreadsheet: Right,Spreadsheet: Reply,Spreadsheet: Answer A,Spreadsheet: Answer B,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
70,1712313218937,05/04/2024 10:33:38,1712316818937,1,05/04/2024 12:33:38,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,19,Training02,TrainingA,34efq7,1,response,FICH WAN,18799.73099999997,19750.081999999995,19754.27899999998,18799.73099999997,19750.081999999995,19754.27899999998,1,18799.73099999997,954.5480000000098,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,19,1i-2_19,5,Training02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,FICH,WAN,41_PIXIE_FICH_WAN.png,,FICH WAN,35_PROPHET_ASK.png,35_PROPHET_DOTS.png,WOUX WUNG,FICH WAN,FICH WAN,WOUX WUNG,35_PROPHET_WOUX_WUNG.png,WOUX WUNG,,,,,
71,1712313219782,05/04/2024 10:33:39,1712316819782,1,05/04/2024 12:33:39,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,19,Training02,TrainingB,2yfdu9,2,response,,848.6969999999856,833.0409999999683,848.6969999999856,848.6969999999856,833.0409999999683,848.6969999999856,1,848.6969999999856,0,0,,Click Response,Option A,4,object-245,1i-2,_,19,1i-2_19,5,Training02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,FICH,WAN,41_PIXIE_FICH_WAN.png,,FICH WAN,35_PROPHET_ASK.png,35_PROPHET_DOTS.png,WOUX WUNG,FICH WAN,FICH WAN,WOUX WUNG,35_PROPHET_WOUX_WUNG.png,WOUX WUNG,,,,,
72,1712313220253,05/04/2024 10:33:40,1712316820253,1,05/04/2024 12:33:40,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,19,Training02,TrainingC,1ouhhw,3,continue,,487.45600001193816,483.0910000000149,487.45600001193816,487.45600001193816,483.0910000000149,487.45600001193816,1,487.45600001193816,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,19,1i-2_19,5,Training02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,FICH,WAN,41_PIXIE_FICH_WAN.png,,FICH WAN,35_PROPHET_ASK.png,35_PROPHET_DOTS.png,WOUX WUNG,FICH WAN,FICH WAN,WOUX WUNG,35_PROPHET_WOUX_WUNG.png,WOUX WUNG,,,,,
73,1712313224090,05/04/2024 10:33:44,1712316824090,1,05/04/2024 12:33:44,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,20,Training02,TrainingA,34efq7,1,response,WOUX WUNG,1816.7239999999874,3833.478999999992,3840.5650000000023,1816.7239999999874,3833.478999999992,3840.5650000000023,1,1816.7239999999874,2023.841000000015,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,20,1i-2_20,5,Training02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,WOUX,WUNG,21_TEACHHOG_WOUX_WUNG.png,,WOUX WUNG,42_ENGLAND_ASK.png,42_ENGLAND_DOTS.png,WOUX WUNG,ZETH WAN,WOUX WUNG,ZETH WAN,42_ENGLAND_ZETH_WAN.png,,ZETH WAN,,,,
74,1712313224893,05/04/2024 10:33:44,1712316824893,1,05/04/2024 12:33:44,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,20,Training02,TrainingB,2yfdu9,2,response,,810.5860000000102,799.9290000000037,810.5860000000102,810.5860000000102,799.9290000000037,810.5860000000102,1,810.5860000000102,0,0,,Click Response,Option B,5,object-246,1i-2,_,20,1i-2_20,5,Training02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,WOUX,WUNG,21_TEACHHOG_WOUX_WUNG.png,,WOUX WUNG,42_ENGLAND_ASK.png,42_ENGLAND_DOTS.png,WOUX WUNG,ZETH WAN,WOUX WUNG,ZETH WAN,42_ENGLAND_ZETH_WAN.png,,ZETH WAN,,,,
75,1712313225423,05/04/2024 10:33:45,1712316825423,1,05/04/2024 12:33:45,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,20,Training02,TrainingC,1ouhhw,3,continue,,540.1570000000065,533.2800000000279,540.1570000000065,540.1570000000065,533.2800000000279,540.1570000000065,1,540.1570000000065,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,20,1i-2_20,5,Training02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,WOUX,WUNG,21_TEACHHOG_WOUX_WUNG.png,,WOUX WUNG,42_ENGLAND_ASK.png,42_ENGLAND_DOTS.png,WOUX WUNG,ZETH WAN,WOUX WUNG,ZETH WAN,42_ENGLAND_ZETH_WAN.png,,ZETH WAN,,,,
76,1712313231290,05/04/2024 10:33:51,1712316831290,1,05/04/2024 12:33:51,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,21,Training02,TrainingA,34efq7,1,response,WOUX WUNG,3516.7429999999586,5866.773999999976,5873.97700002382,3516.7429999999586,5866.773999999976,5873.97700002382,1,3516.7429999999586,2357.234000023862,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,24,1i-2_24,6,Training02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,WOUX,WUNG,07_AZKABAN_WOUX_WUNG.png,,WOUX WUNG,32_QWC_ASK.png,32_QWC_DOTS.png,WOUX WUNG,RUSP WIM,WOUX WUNG,RUSP WIM,32_QWC_RUSP_WIM.png,,RUSP WIM,,,,
77,1712313231990,05/04/2024 10:33:51,1712316831990,1,05/04/2024 12:33:51,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,21,Training02,TrainingB,2yfdu9,2,response,,707.8029999880819,700.1199999999953,707.8029999880819,707.8029999880819,700.1199999999953,707.8029999880819,1,707.8029999880819,0,0,,Click Response,Option B,5,object-246,1i-2,_,24,1i-2_24,6,Training02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,WOUX,WUNG,07_AZKABAN_WOUX_WUNG.png,,WOUX WUNG,32_QWC_ASK.png,32_QWC_DOTS.png,WOUX WUNG,RUSP WIM,WOUX WUNG,RUSP WIM,32_QWC_RUSP_WIM.png,,RUSP WIM,,,,
78,1712313232430,05/04/2024 10:33:52,1712316832430,1,05/04/2024 12:33:52,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,21,Training02,TrainingC,1ouhhw,3,continue,,447.2830000119284,433.179999999993,447.2830000119284,447.2830000119284,433.179999999993,447.2830000119284,1,447.2830000119284,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,24,1i-2_24,6,Training02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,WOUX,WUNG,07_AZKABAN_WOUX_WUNG.png,,WOUX WUNG,32_QWC_ASK.png,32_QWC_DOTS.png,WOUX WUNG,RUSP WIM,WOUX WUNG,RUSP WIM,32_QWC_RUSP_WIM.png,,RUSP WIM,,,,
79,1712313236610,05/04/2024 10:33:56,1712316836610,1,05/04/2024 12:33:56,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,22,Training02,TrainingA,34efq7,1,response,RUSP WIM,1900.0659999999916,4183.323000000033,4193.803000000014,1900.0659999999916,4183.323000000033,4193.803000000014,1,1900.0659999999916,2293.737000000023,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,21,1i-2_21,6,Training02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,RUSP,WIM,39_STOPHAGRID_RUSP_WIM.png,,RUSP WIM,14_MUNGOS_ASK.png,14_MUNGOS_DOTS.png,WOUX WUNG,RUSP WIM,RUSP WIM,WOUX WUNG,14_MUNGOS_WOUX_WUNG.png,WOUX WUNG,,,,,
80,1712313237301,05/04/2024 10:33:57,1712316837301,1,05/04/2024 12:33:57,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,22,Training02,TrainingB,2yfdu9,2,response,,701.4799999999814,699.9419999999809,701.4799999999814,701.4799999999814,699.9419999999809,701.4799999999814,1,701.4799999999814,0,0,,Click Response,Option A,4,object-245,1i-2,_,21,1i-2_21,6,Training02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,RUSP,WIM,39_STOPHAGRID_RUSP_WIM.png,,RUSP WIM,14_MUNGOS_ASK.png,14_MUNGOS_DOTS.png,WOUX WUNG,RUSP WIM,RUSP WIM,WOUX WUNG,14_MUNGOS_WOUX_WUNG.png,WOUX WUNG,,,,,
81,1712313237974,05/04/2024 10:33:57,1712316837974,1,05/04/2024 12:33:57,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,22,Training02,TrainingC,1ouhhw,3,continue,,674.4380000357633,666.7779999999912,674.4380000357633,674.4380000357633,666.7779999999912,674.4380000357633,1,674.4380000357633,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,21,1i-2_21,6,Training02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,RUSP,WIM,39_STOPHAGRID_RUSP_WIM.png,,RUSP WIM,14_MUNGOS_ASK.png,14_MUNGOS_DOTS.png,WOUX WUNG,RUSP WIM,RUSP WIM,WOUX WUNG,14_MUNGOS_WOUX_WUNG.png,WOUX WUNG,,,,,
82,1712313241353,05/04/2024 10:34:01,1712316841353,1,05/04/2024 12:34:01,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,23,Training02,TrainingA,34efq7,1,response,ZETH WAN,1433.4249999999884,3383.3910000000033,3387.4599999880884,1433.4249999999884,3383.3910000000033,3387.4599999880884,1,1433.4249999999884,1954.0349999881,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,22,1i-2_22,6,Training02,26_ERISED,ASK,.png,26_ERISED_ASK.png,ZETH,WAN,26_ERISED_ZETH_WAN.png,,ZETH WAN,18_LIVEGODRIC_ASK.png,18_LIVEGODRIC_DOTS.png,FICH WAN,ZETH WAN,ZETH WAN,FICH WAN,18_LIVEGODRIC_FICH_WAN.png,FICH WAN,,,,,
83,1712313242310,05/04/2024 10:34:02,1712316842310,1,05/04/2024 12:34:02,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,23,Training02,TrainingB,2yfdu9,2,response,,960.369000000006,949.9290000000037,960.369000000006,960.369000000006,949.9290000000037,960.369000000006,1,960.369000000006,0,0,,Click Response,Option A,4,object-245,1i-2,_,22,1i-2_22,6,Training02,26_ERISED,ASK,.png,26_ERISED_ASK.png,ZETH,WAN,26_ERISED_ZETH_WAN.png,,ZETH WAN,18_LIVEGODRIC_ASK.png,18_LIVEGODRIC_DOTS.png,FICH WAN,ZETH WAN,ZETH WAN,FICH WAN,18_LIVEGODRIC_FICH_WAN.png,FICH WAN,,,,,
84,1712313243228,05/04/2024 10:34:03,1712316843228,1,05/04/2024 12:34:03,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,23,Training02,TrainingC,1ouhhw,3,continue,,928.6399999880814,916.6330000000307,928.6399999880814,928.6399999880814,916.6330000000307,928.6399999880814,1,928.6399999880814,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,22,1i-2_22,6,Training02,26_ERISED,ASK,.png,26_ERISED_ASK.png,ZETH,WAN,26_ERISED_ZETH_WAN.png,,ZETH WAN,18_LIVEGODRIC_ASK.png,18_LIVEGODRIC_DOTS.png,FICH WAN,ZETH WAN,ZETH WAN,FICH WAN,18_LIVEGODRIC_FICH_WAN.png,FICH WAN,,,,,
85,1712313246649,05/04/2024 10:34:06,1712316846649,1,05/04/2024 12:34:06,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,24,Training02,TrainingA,34efq7,1,response,FICH WAN,1700.0559999999823,3416.789999999979,3432.7070000357344,1700.0559999999823,3416.789999999979,3432.7070000357344,1,1700.0559999999823,1732.651000035752,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,23,1i-2_23,6,Training02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,FICH,WAN,20_PULLSWORD_FICH_WAN.png,,FICH WAN,28_GALLEONS_ASK.png,28_GALLEONS_DOTS.png,FICH WAN,ZETH WAN,FICH WAN,ZETH WAN,28_GALLEONS_ZETH_WAN.png,,ZETH WAN,,,,
86,1712313247359,05/04/2024 10:34:07,1712316847359,1,05/04/2024 12:34:07,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,24,Training02,TrainingB,2yfdu9,2,response,,725.9170000357553,716.9309999999823,725.9170000357553,725.9170000357553,716.9309999999823,725.9170000357553,1,725.9170000357553,0,0,,Click Response,Option B,5,object-246,1i-2,_,23,1i-2_23,6,Training02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,FICH,WAN,20_PULLSWORD_FICH_WAN.png,,FICH WAN,28_GALLEONS_ASK.png,28_GALLEONS_DOTS.png,FICH WAN,ZETH WAN,FICH WAN,ZETH WAN,28_GALLEONS_ZETH_WAN.png,,ZETH WAN,,,,
87,1712313247742,05/04/2024 10:34:07,1712316847742,1,05/04/2024 12:34:07,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,24,Training02,TrainingC,1ouhhw,3,continue,,392.2859999880893,382.8850000000093,392.2859999880893,392.2859999880893,382.8850000000093,392.2859999880893,1,392.2859999880893,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,23,1i-2_23,6,Training02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,FICH,WAN,20_PULLSWORD_FICH_WAN.png,,FICH WAN,28_GALLEONS_ASK.png,28_GALLEONS_DOTS.png,FICH WAN,ZETH WAN,FICH WAN,ZETH WAN,28_GALLEONS_ZETH_WAN.png,,ZETH WAN,,,,
88,1712313247745,05/04/2024 10:34:07,1712316847745,1,05/04/2024 12:34:07,139619,19,task-kgvj,,36767145,BLIND,10840533,,complete,,660fcf60f56f11ff124a38bd,computer,Desktop or Laptop,Windows 10,Edge 118.0.2088.46,1920x1080,1872x966,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1712314192541,05/04/2024 10:49:52,1712317792541,1,05/04/2024 12:49:52,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1712314200523,05/04/2024 10:50:00,1712317800523,1,05/04/2024 12:50:00,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Attention Check 5,4xnmv6,1,continue,,7819.5999999940395,7814.5,7819.5999999940395,7819.5999999940395,7814.5,7819.5999999940395,1,7819.5999999940395,0,0,,Click To Continue,Continue Button,4,object-285,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
3,1712314200524,05/04/2024 10:50:00,1712317800524,1,05/04/2024 12:50:00,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Attention Check 5,4xnmv6,1,response,Accio!,4515.5,7814.5,7821.9000000059605,4515.5,7814.5,7821.9000000059605,1,4515.5,3306.4000000059605,0,,Dropdown,Dropdown5,3,object-284,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
4,1712314207300,05/04/2024 10:50:07,1712317807300,1,05/04/2024 12:50:07,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Attention Check 6,wf497f,2,continue,,6783.799999982119,6781.6,6783.799999982119,6783.799999982119,6781.6,6783.799999982119,1,6783.799999982119,0,0,,Click To Continue,Continue Button,4,object-292,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
5,1712314207305,05/04/2024 10:50:07,1712317807305,1,05/04/2024 12:50:07,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Attention Check 6,wf497f,2,response,The Invisibility Cloak,3165.6000000000004,6781.6,6787.799999982119,3165.6000000000004,6781.6,6787.799999982119,1,3165.6000000000004,3622.1999999821182,0,,Dropdown,Dropdown6,3,object-291,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
6,1712314210466,05/04/2024 10:50:10,1712317810466,1,05/04/2024 12:50:10,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Instructions01,plcrvy,3,continue,,3168.30000000596,3165.3999999999996,3168.30000000596,3168.30000000596,3165.3999999999996,3168.30000000596,1,3168.30000000596,0,0,,Click To Continue,Continue Button,3,object-297,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
7,1712314222164,05/04/2024 10:50:22,1712317822164,1,05/04/2024 12:50:22,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Instructions 02,q3gk2e,4,continue,,11700.299999982119,11696.7,11700.299999982119,11700.299999982119,11696.7,11700.299999982119,1,11700.299999982119,0,0,,Click To Continue,Continue Button,2,object-75,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
8,1712314225003,05/04/2024 10:50:25,1712317825003,1,05/04/2024 12:50:25,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Instructions,Instructions 03,gxa3vr,5,continue,,2842.7999999999993,2832.399999999998,2842.7999999999993,2842.7999999999993,2832.399999999998,2842.7999999999993,1,2842.7999999999993,0,0,,Click To Continue,Continue Button,1,object-165,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,
9,1712314235868,05/04/2024 10:50:35,1712317835868,1,05/04/2024 12:50:35,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Training02,TrainingA,34efq7,1,response,FICH WAN,5498.700000000004,10863.800000000003,10875.09999998808,5498.700000000004,10863.800000000003,10875.09999998808,1,5498.700000000004,5376.399999988076,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,03,1i-2_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,FICH,WAN,13_QUIBBLER_FICH_WAN.png,,FICH WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WIM,FICH WAN,FICH WAN,RUSP WIM,27_BESTSELLER_RUSP_WIM.png,RUSP WIM,,,,,
10,1712314241096,05/04/2024 10:50:41,1712317841096,1,05/04/2024 12:50:41,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Training02,TrainingB,2yfdu9,2,response,,5239.299999988078,5231.799999999996,5239.299999988078,5239.299999988078,5231.799999999996,5239.299999988078,1,5239.299999988078,0,0,,Click Response,Option A,4,object-245,1i-2,_,03,1i-2_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,FICH,WAN,13_QUIBBLER_FICH_WAN.png,,FICH WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WIM,FICH WAN,FICH WAN,RUSP WIM,27_BESTSELLER_RUSP_WIM.png,RUSP WIM,,,,,
11,1712314247613,05/04/2024 10:50:47,1712317847613,1,05/04/2024 12:50:47,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,1,Training02,TrainingC,1ouhhw,3,continue,,6524.700000005963,6514.5,6524.700000005963,6524.700000005963,6514.5,6524.700000005963,1,6524.700000005963,0,0,,Click To Continue,Continue Button,6,object-272,1i-2,_,03,1i-2_03,1,Training02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,FICH,WAN,13_QUIBBLER_FICH_WAN.png,,FICH WAN,27_BESTSELLER_ASK.png,27_BESTSELLER_DOTS.png,RUSP WIM,FICH WAN,FICH WAN,RUSP WIM,27_BESTSELLER_RUSP_WIM.png,RUSP WIM,,,,,
12,1712314257895,05/04/2024 10:50:57,1712317857895,1,05/04/2024 12:50:57,139619,19,task-kgvj,,36767553,BLIND,10840712,,complete,,660fd407408e15ea75ea947a,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x551,,,0,1i-2 A Training,4,,,1i-2,,Pass,,,1i-2 A Training,1i-2 A Training,2,Training02,TrainingA,34efq7,1,response,RUSP WIM,4632.300000000003,10280.5,10292.099999982122,4632.300000000003,10280.5,10292.099999982122,1,4632.300000000003,5659.799999982119,0,,Single Text Entry,TextResponseA,4,object-97,1i-2,_,01,1i-2_01,1,Training02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,RUSP,WIM,04_WHEEZES_RUSP_WIM.png,,RUSP WIM,05_AUROR_ASK.png,05_AUROR_DOTS.png,RUSP WIM,ZETH WAN,RUSP WIM,ZETH WAN,05_AUROR_ZETH_WAN.png,,ZETH WAN,,,,
