Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
8,1712323628090,05/04/2024 13:27:08,1712327228090,1,05/04/2024 15:27:08,139619,19,task-77zz,,36771556,BLIND,10841758,,complete,,660ff40e8fbdb2d74f6b7513,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,OTHERS,4786.5999999999985,6479.299999999996,6481.599999999438,4786.5999999999985,6479.299999999996,6481.599999999438,1,4786.5999999999985,1694.9999999994398,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712323632097,05/04/2024 13:27:12,1712327232097,1,05/04/2024 15:27:12,139619,19,task-77zz,,36771556,BLIND,10841758,,complete,,660ff40e8fbdb2d74f6b7513,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,ME (MALE),1970.300000000003,4002.800000000003,4008.9000000000015,1970.300000000003,4002.800000000003,4008.9000000000015,1,1970.300000000003,2038.5999999999985,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712323633767,05/04/2024 13:27:13,1712327233767,1,05/04/2024 15:27:13,139619,19,task-77zz,,36771556,BLIND,10841758,,complete,,660ff40e8fbdb2d74f6b7513,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,1676.4999999994398,1671.9000000000015,1676.4999999994398,1676.4999999994398,1671.9000000000015,1676.4999999994398,1,1676.4999999994398,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712323633768,05/04/2024 13:27:13,1712327233768,1,05/04/2024 15:27:13,139619,19,task-77zz,,36771556,BLIND,10841758,,complete,,660ff40e8fbdb2d74f6b7513,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712396156865,06/04/2024 09:35:56,1712399756865,1,06/04/2024 11:35:56,139619,19,task-77zz,,36791089,BLIND,10847971,,complete,,661110ed158c71cbb4469d4d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712396162273,06/04/2024 09:36:02,1712399762273,1,06/04/2024 11:36:02,139619,19,task-77zz,,36791089,BLIND,10847971,,complete,,661110ed158c71cbb4469d4d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,5429.704,5413.304,5429.704,5429.704,5413.304,5429.704,0,5429.704,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712396162274,06/04/2024 09:36:02,1712399762274,1,06/04/2024 11:36:02,139619,19,task-77zz,,36791089,BLIND,10847971,,complete,,661110ed158c71cbb4469d4d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,4163.504,5413.304,5429.704,4163.504,5413.304,5429.704,1,4163.504,1266.1999999999998,0,,Dropdown,Dropdown,4,object-10,End,
4,1712396169288,06/04/2024 09:36:09,1712399769288,1,06/04/2024 11:36:09,139619,19,task-77zz,,36791089,BLIND,10847971,,complete,,661110ed158c71cbb4469d4d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,7035.4000000059605,7028.799999999999,7035.4000000059605,7035.4000000059605,7028.799999999999,7035.4000000059605,0,7035.4000000059605,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712396169290,06/04/2024 09:36:09,1712399769290,1,06/04/2024 11:36:09,139619,19,task-77zz,,36791089,BLIND,10847971,,complete,,661110ed158c71cbb4469d4d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,6162.1,7028.799999999999,7037.5999999940395,6162.1,7028.799999999999,7037.5999999940395,1,6162.1,875.4999999940392,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712396179220,06/04/2024 09:36:19,1712399779220,1,06/04/2024 11:36:19,139619,19,task-77zz,,36791089,BLIND,10847971,,complete,,661110ed158c71cbb4469d4d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,WE,8294.8,9927,9938.49999998212,8294.8,9927,9938.49999998212,1,8294.8,1643.69999998212,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712396184273,06/04/2024 09:36:24,1712399784273,1,06/04/2024 11:36:24,139619,19,task-77zz,,36791089,BLIND,10847971,,complete,,661110ed158c71cbb4469d4d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,YOU,1981.6000000000022,5063,5064.79999999404,1981.6000000000022,5063,5064.79999999404,1,1981.6000000000022,3083.199999994038,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712396186668,06/04/2024 09:36:26,1712399786668,1,06/04/2024 11:36:26,139619,19,task-77zz,,36791089,BLIND,10847971,,complete,,661110ed158c71cbb4469d4d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,I,1065.9000000000015,2382,2396.2000000000007,1065.9000000000015,2382,2396.2000000000007,1,1065.9000000000015,1330.2999999999993,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712396190596,06/04/2024 09:36:30,1712399790596,1,06/04/2024 11:36:30,139619,19,task-77zz,,36791089,BLIND,10847971,,complete,,661110ed158c71cbb4469d4d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,THEY,1931.7999999999993,3930.7000000000007,3942.7999999940403,1931.7999999999993,3930.7000000000007,3942.7999999940403,1,1931.7999999999993,2010.999999994041,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712396193267,06/04/2024 09:36:33,1712399793267,1,06/04/2024 11:36:33,139619,19,task-77zz,,36791089,BLIND,10847971,,complete,,661110ed158c71cbb4469d4d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,2683.2999999821186,2681.5,2683.2999999821186,2683.2999999821186,2681.5,2683.2999999821186,1,2683.2999999821186,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712396193268,06/04/2024 09:36:33,1712399793268,1,06/04/2024 11:36:33,139619,19,task-77zz,,36791089,BLIND,10847971,,complete,,661110ed158c71cbb4469d4d,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712396643240,06/04/2024 09:44:03,1712400243240,1,06/04/2024 11:44:03,139619,19,task-77zz,,36791102,BLIND,10847980,,complete,,661111439b19c16d0e2ce1bf,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1366x768,1366x599,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712396648245,06/04/2024 09:44:08,1712400248245,1,06/04/2024 11:44:08,139619,19,task-77zz,,36791102,BLIND,10847980,,complete,,661111439b19c16d0e2ce1bf,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1366x768,1366x599,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,5024.3099999999995,5016.41,5024.3099999999995,5024.3099999999995,5016.41,5024.3099999999995,0,5024.3099999999995,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712396648245,06/04/2024 09:44:08,1712400248245,1,06/04/2024 11:44:08,139619,19,task-77zz,,36791102,BLIND,10847980,,complete,,661111439b19c16d0e2ce1bf,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1366x768,1366x599,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,4383.209999999999,5016.41,5025.210000095367,4383.209999999999,5016.41,5025.210000095367,1,4383.209999999999,642.0000000953678,0,,Dropdown,Dropdown,4,object-10,End,
4,1712396661217,06/04/2024 09:44:21,1712400261217,1,06/04/2024 11:44:21,139619,19,task-77zz,,36791102,BLIND,10847980,,complete,,661111439b19c16d0e2ce1bf,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1366x768,1366x599,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,12981.300000095367,12965.9,12981.300000095367,12981.300000095367,12965.9,12981.300000095367,0,12981.300000095367,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712396661221,06/04/2024 09:44:21,1712400261221,1,06/04/2024 11:44:21,139619,19,task-77zz,,36791102,BLIND,10847980,,complete,,661111439b19c16d0e2ce1bf,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1366x768,1366x599,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,8782.699999999999,12965.9,12982.800000000001,8782.699999999999,12965.9,12982.800000000001,1,8782.699999999999,4200.100000000002,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712396668469,06/04/2024 09:44:28,1712400268469,1,06/04/2024 11:44:28,139619,19,task-77zz,,36791102,BLIND,10847980,,complete,,661111439b19c16d0e2ce1bf,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1366x768,1366x599,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,UNSURE,5916.200000000001,7249.5,7266.299999999999,5916.200000000001,7249.5,7266.299999999999,1,5916.200000000001,1350.0999999999985,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712396671725,06/04/2024 09:44:31,1712400271725,1,06/04/2024 11:44:31,139619,19,task-77zz,,36791102,BLIND,10847980,,complete,,661111439b19c16d0e2ce1bf,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1366x768,1366x599,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,RON,2299.7999999999993,3267.2000000000007,3273.7999999523163,2299.7999999999993,3267.2000000000007,3273.7999999523163,1,2299.7999999999993,973.999999952317,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712396676146,06/04/2024 09:44:36,1712400276146,1,06/04/2024 11:44:36,139619,19,task-77zz,,36791102,BLIND,10847980,,complete,,661111439b19c16d0e2ce1bf,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1366x768,1366x599,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,A SURNAME,2982.399999999998,4415.700000000001,4427.700000095367,2982.399999999998,4415.700000000001,4427.700000095367,1,2982.399999999998,1445.300000095369,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712396679149,06/04/2024 09:44:39,1712400279149,1,06/04/2024 11:44:39,139619,19,task-77zz,,36791102,BLIND,10847980,,complete,,661111439b19c16d0e2ce1bf,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1366x768,1366x599,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,UNSURE,2050.199999999997,2999.7999999999956,3014.500000095366,2050.199999999997,2999.7999999999956,3014.500000095366,1,2050.199999999997,964.3000000953689,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712396681035,06/04/2024 09:44:41,1712400281035,1,06/04/2024 11:44:41,139619,19,task-77zz,,36791102,BLIND,10847980,,complete,,661111439b19c16d0e2ce1bf,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1366x768,1366x599,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,1900.5000000476866,1884.1000000000058,1900.5000000476866,1900.5000000476866,1884.1000000000058,1900.5000000476866,1,1900.5000000476866,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712396681036,06/04/2024 09:44:41,1712400281036,1,06/04/2024 11:44:41,139619,19,task-77zz,,36791102,BLIND,10847980,,complete,,661111439b19c16d0e2ce1bf,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1366x768,1366x599,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712397084896,06/04/2024 09:51:24,1712400684896,1,06/04/2024 11:51:24,139619,19,task-77zz,,36791287,BLIND,10848083,,complete,,66111739946b62cf2fd9167c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712397093241,06/04/2024 09:51:33,1712400693241,1,06/04/2024 11:51:33,139619,19,task-77zz,,36791287,BLIND,10848083,,complete,,66111739946b62cf2fd9167c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,8364.39999998808,8350.2,8364.39999998808,8364.39999998808,8350.2,8364.39999998808,0,8364.39999998808,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712397093246,06/04/2024 09:51:33,1712400693246,1,06/04/2024 11:51:33,139619,19,task-77zz,,36791287,BLIND,10848083,,complete,,66111739946b62cf2fd9167c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,5916.8,8350.2,8366.900000000001,5916.8,8350.2,8366.900000000001,1,5916.8,2450.1000000000013,0,,Dropdown,Dropdown,4,object-10,End,
4,1712397102521,06/04/2024 09:51:42,1712400702521,1,06/04/2024 11:51:42,139619,19,task-77zz,,36791287,BLIND,10848083,,complete,,66111739946b62cf2fd9167c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,9294.5,9283.5,9294.5,9294.5,9283.5,9294.5,0,9294.5,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712397102524,06/04/2024 09:51:42,1712400702524,1,06/04/2024 11:51:42,139619,19,task-77zz,,36791287,BLIND,10848083,,complete,,66111739946b62cf2fd9167c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,7983.5,9283.5,9298.199999988079,7983.5,9283.5,9298.199999988079,1,7983.5,1314.699999988079,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712397112624,06/04/2024 09:51:52,1712400712624,1,06/04/2024 11:51:52,139619,19,task-77zz,,36791287,BLIND,10848083,,complete,,66111739946b62cf2fd9167c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,THEY,6850.200000000001,10100.2,10115,6850.200000000001,10100.2,10115,1,6850.200000000001,3264.7999999999993,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712397114940,06/04/2024 09:51:54,1712400714940,1,06/04/2024 11:51:54,139619,19,task-77zz,,36791287,BLIND,10848083,,complete,,66111739946b62cf2fd9167c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,WE,1415.8999999999978,2316.7000000000007,2330.60000001192,1415.8999999999978,2316.7000000000007,2330.60000001192,1,1415.8999999999978,914.7000000119224,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712397117620,06/04/2024 09:51:57,1712400717620,1,06/04/2024 11:51:57,139619,19,task-77zz,,36791287,BLIND,10848083,,complete,,66111739946b62cf2fd9167c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,YOU,1600.0999999999985,2683.5,2693.5999999999985,1600.0999999999985,2683.5,2693.5999999999985,1,1600.0999999999985,1093.5,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712397123204,06/04/2024 09:52:03,1712400723204,1,06/04/2024 11:52:03,139619,19,task-77zz,,36791287,BLIND,10848083,,complete,,66111739946b62cf2fd9167c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,THEY,4516.0999999999985,5583.4000000000015,5594.799999988078,4516.0999999999985,5583.4000000000015,5594.799999988078,1,4516.0999999999985,1078.699999988079,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712397125317,06/04/2024 09:52:05,1712400725317,1,06/04/2024 11:52:05,139619,19,task-77zz,,36791287,BLIND,10848083,,complete,,66111739946b62cf2fd9167c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,2124.399999988076,2115.7999999999956,2124.399999988076,2124.399999988076,2115.7999999999956,2124.399999988076,1,2124.399999988076,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712397125318,06/04/2024 09:52:05,1712400725318,1,06/04/2024 11:52:05,139619,19,task-77zz,,36791287,BLIND,10848083,,complete,,66111739946b62cf2fd9167c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712398113450,06/04/2024 10:08:33,1712401713450,1,06/04/2024 12:08:33,139619,19,task-77zz,,36791540,BLIND,10848107,,complete,,661118850fa66211c13d81b3,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3.1,810x1080,1080x704,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712398118235,06/04/2024 10:08:38,1712401718235,1,06/04/2024 12:08:38,139619,19,task-77zz,,36791540,BLIND,10848107,,complete,,661118850fa66211c13d81b3,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3.1,810x1080,1080x704,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,4778,4761,4778,4778,4761,4778,0,4778,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712398118239,06/04/2024 10:08:38,1712401718239,1,06/04/2024 12:08:38,139619,19,task-77zz,,36791540,BLIND,10848107,,complete,,661118850fa66211c13d81b3,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3.1,810x1080,1080x704,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,3762,4761,4778,3762,4761,4778,1,3762,1016,0,,Dropdown,Dropdown,4,object-10,End,
4,1712398125696,06/04/2024 10:08:45,1712401725696,1,06/04/2024 12:08:45,139619,19,task-77zz,,36791540,BLIND,10848107,,complete,,661118850fa66211c13d81b3,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3.1,810x1080,1080x704,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,continue,,7481,7464,7481,7481,7464,7481,0,7481,0,0,,Click To Continue,Continue Button,2,object-14,End,
5,1712398125704,06/04/2024 10:08:45,1712401725704,1,06/04/2024 12:08:45,139619,19,task-77zz,,36791540,BLIND,10848107,,complete,,661118850fa66211c13d81b3,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3.1,810x1080,1080x704,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 8,hervnh,2,response,Nimbus Two Thousand,6848,7464,7481,6848,7464,7481,1,6848,633,0,,Dropdown,Attention Check 6,3,object-15,End,
6,1712398143924,06/04/2024 10:09:03,1712401743924,1,06/04/2024 12:09:03,139619,19,task-77zz,,36791540,BLIND,10848107,,complete,,661118850fa66211c13d81b3,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3.1,810x1080,1080x500,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Fich Question,old87p,3,response,no idea ,16537,18249,18255.000000000004,16537,18249,18255.000000000004,1,16537,1718.0000000000036,0,,Single Text Entry,Fich Response,2,object-22,End,
7,1712398152874,06/04/2024 10:09:12,1712401752874,1,06/04/2024 12:09:12,139619,19,task-77zz,,36791540,BLIND,10848107,,complete,,661118850fa66211c13d81b3,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3.1,810x1080,1080x500,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Rusp Question,bed5c4,4,response,no idea,7664,8948,8955,7664,8948,8955,1,7664,1291,0,,Single Text Entry,Rusp Response,2,object-27,End,
8,1712398167904,06/04/2024 10:09:27,1712401767904,1,06/04/2024 12:09:27,139619,19,task-77zz,,36791540,BLIND,10848107,,complete,,661118850fa66211c13d81b3,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3.1,810x1080,1080x500,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Woux Question,sjwn2l,5,response,no idea,13763,15031,15038,13763,15031,15038,1,13763,1275,0,,Single Text Entry,Woux Response,2,object-33,End,
9,1712398170759,06/04/2024 10:09:30,1712401770759,1,06/04/2024 12:09:30,139619,19,task-77zz,,36791540,BLIND,10848107,,complete,,661118850fa66211c13d81b3,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3.1,810x1080,1080x500,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Zeth Question,1zn881,6,response,no idea,1415,2853,2861,1415,2853,2861,1,1415,1446,0,,Single Text Entry,Zeth Response,2,object-37,End,
10,1712398172797,06/04/2024 10:09:32,1712401772797,1,06/04/2024 12:09:32,139619,19,task-77zz,,36791540,BLIND,10848107,,complete,,661118850fa66211c13d81b3,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3.1,810x1080,1080x704,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Screen 1,otfijt,7,continue,,2038,2021,2038,2038,2021,2038,1,2038,0,0,,Click To Continue,Continue Button,2,object-4,End,
11,1712398172800,06/04/2024 10:09:32,1712401772800,1,06/04/2024 12:09:32,139619,19,task-77zz,,36791540,BLIND,10848107,,complete,,661118850fa66211c13d81b3,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.3.1,810x1080,1080x704,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1712400114100,06/04/2024 10:41:54,1712403714100,1,06/04/2024 12:41:54,139619,19,task-77zz,,36792117,BLIND,10848315,,complete,,661121ee5d4f9f30f20c948f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1712400118859,06/04/2024 10:41:58,1712403718859,1,06/04/2024 12:41:58,139619,19,task-77zz,,36792117,BLIND,10848315,,complete,,661121ee5d4f9f30f20c948f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,continue,,5476.800000000001,5460.1,5476.800000000001,5476.800000000001,5460.1,5476.800000000001,0,5476.800000000001,0,0,,Click To Continue,Continue Button,2,object-8,End,
3,1712400118860,06/04/2024 10:41:58,1712403718860,1,06/04/2024 12:41:58,139619,19,task-77zz,,36792117,BLIND,10848315,,complete,,661121ee5d4f9f30f20c948f,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x813,,,0,End Screen,10,,,1i-3,,,Pass,,Spreadsheet1,Spreadsheet1,1,End,Attention Check 7,4j4xks,1,response,Pumpkin Pasties,4925.9,5460.1,5476.800000000001,4925.9,5460.1,5476.800000000001,1,4925.9,550.9000000000015,0,,Dropdown,Dropdown,4,object-10,End,
