Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-mams,branch-6r1e,randomiser-y4s2,branch-lrzc,branch-3gc6,branch-qx2b,branch-zqfd,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: Condition,Spreadsheet: _,Spreadsheet: Trial,Spreadsheet: C-T,Spreadsheet: randomise_trials,Spreadsheet: display,Spreadsheet: Image,Spreadsheet: Ask,Spreadsheet: .png,Spreadsheet: Question,Spreadsheet: Pronoun,Spreadsheet: Aux,Spreadsheet: Port,Spreadsheet: Starboard,Spreadsheet: Blot,Spreadsheet: Correct,Spreadsheet: Incorrect,Spreadsheet: ,Spreadsheet: Y,Spreadsheet: N,Spreadsheet: L,Spreadsheet: R,Manipulation: Spreadsheet,Store: correct,Store: total
23,1702997827968,19/12/2023 14:57:07,1702997827968,0,19/12/2023 14:57:07,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,21,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WIM.png,11296.799999999988,11292.5,11296.799999999988,11296.799999999988,11292.5,11296.799999999988,0,11296.799999999988,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,46,1e-2_46,6,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WIM,26_ERISED_BLOT_WIM.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WIM.png,,,,WIM,WUNG,,25,39
24,1702997834760,19/12/2023 14:57:14,1702997834760,0,19/12/2023 14:57:14,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,22,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WAN.png,6795.9000001430395,6782,6795.9000001430395,6795.9000001430395,6782,6795.9000001430395,1,6795.9000001430395,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,47,1e-2_47,6,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WUNG.png,,,,WAN,WUNG,,26,40
25,1702997842592,19/12/2023 14:57:22,1702997842592,0,19/12/2023 14:57:22,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,23,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WIM.png,7846.4000001430395,7834.399999999994,7846.4000001430395,7846.4000001430395,7834.399999999994,7846.4000001430395,1,7846.4000001430395,0,0,,Click Response,RightOption,3,object-86,1e-2,_,48,1e-2_48,6,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WAN,07_AZKABAN_BLOT_WAN.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WAN.png,,,,WAN,WIM,,27,41
26,1702997848488,19/12/2023 14:57:28,1702997848488,0,19/12/2023 14:57:28,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,24,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WIM.png,5908.000000143045,5897,5908.000000143045,5908.000000143045,5897,5908.000000143045,0,5908.000000143045,0,0,,Click Response,RightOption,3,object-86,1e-2,_,45,1e-2_45,6,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WIM.png,,,,WAN,WIM,,27,42
27,1702997854193,19/12/2023 14:57:34,1702997854193,0,19/12/2023 14:57:34,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,25,Testing02,Testing,hvzr65,1,response,40_BURYSNAPE_BLOT_WUNG.png,5716.000000143045,5712.799999999988,5716.000000143045,5716.000000143045,5712.799999999988,5716.000000143045,1,5716.000000143045,0,0,,Click Response,RightOption,3,object-86,1e-2,_,50,1e-2_50,7,Testing02,40_BURYSNAPE,ASK,.png,40_BURYSNAPE_ASK.png,BLOT,WIM,40_BURYSNAPE_BLOT_WIM.png,40_BURYSNAPE_BLOT_WUNG.png,BLOT,40_BURYSNAPE_BLOT_WUNG.png,40_BURYSNAPE_BLOT_WIM.png,,,,WIM,WUNG,,28,43
28,1702997858896,19/12/2023 14:57:38,1702997858896,0,19/12/2023 14:57:38,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,26,Testing02,Testing,hvzr65,1,response,04_WHEEZES_BLOT_WIM.png,4705.600000000006,4694.100000000006,4705.600000000006,4705.600000000006,4694.100000000006,4705.600000000006,0,4705.600000000006,0,0,,Click Response,RightOption,3,object-86,1e-2,_,49,1e-2_49,7,Testing02,04_WHEEZES,ASK,.png,04_WHEEZES_ASK.png,BLOT,WAN,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,BLOT,04_WHEEZES_BLOT_WAN.png,04_WHEEZES_BLOT_WIM.png,,,,WAN,WIM,,28,44
29,1702997866656,19/12/2023 14:57:46,1702997866656,0,19/12/2023 14:57:46,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,27,Testing02,Testing,hvzr65,1,response,35_PROPHET_BLOT_WIM.png,7772,7767.899999999994,7772,7772,7767.899999999994,7772,1,7772,0,0,,Click Response,RightOption,3,object-86,1e-2,_,52,1e-2_52,7,Testing02,35_PROPHET,ASK,.png,35_PROPHET_ASK.png,BLOT,WAN,35_PROPHET_BLOT_WAN.png,35_PROPHET_BLOT_WIM.png,BLOT,35_PROPHET_BLOT_WIM.png,35_PROPHET_BLOT_WAN.png,,,,WAN,WIM,,29,45
30,1702997873943,19/12/2023 14:57:53,1702997873943,0,19/12/2023 14:57:53,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,28,Testing02,Testing,hvzr65,1,response,13_QUIBBLER_BLOT_WAN.png,7292.000000095373,7283.3000000000175,7292.000000095373,7292.000000095373,7283.3000000000175,7292.000000095373,1,7292.000000095373,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,51,1e-2_51,7,Testing02,13_QUIBBLER,ASK,.png,13_QUIBBLER_ASK.png,BLOT,WAN,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,BLOT,13_QUIBBLER_BLOT_WAN.png,13_QUIBBLER_BLOT_WUNG.png,,,,WAN,WUNG,,30,46
31,1702997880495,19/12/2023 14:58:00,1702997880495,0,19/12/2023 14:58:00,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,29,Testing02,Testing,hvzr65,1,response,34_FANLETTERS_BLOT_WIM.png,6560.200000095356,6548,6560.200000095356,6560.200000095356,6548,6560.200000095356,0,6560.200000095356,0,0,,Click Response,RightOption,3,object-86,1e-2,_,55,1e-2_55,8,Testing02,34_FANLETTERS,ASK,.png,34_FANLETTERS_ASK.png,BLOT,WAN,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,BLOT,34_FANLETTERS_BLOT_WAN.png,34_FANLETTERS_BLOT_WIM.png,,,,WAN,WIM,,30,47
32,1702997882838,19/12/2023 14:58:02,1702997882838,0,19/12/2023 14:58:02,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,30,Testing02,Testing,hvzr65,1,response,18_LIVEGODRIC_BLOT_WAN.png,2355.200000095356,2338.7999999999884,2355.200000095356,2355.200000095356,2338.7999999999884,2355.200000095356,1,2355.200000095356,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,53,1e-2_53,8,Testing02,18_LIVEGODRIC,ASK,.png,18_LIVEGODRIC_ASK.png,BLOT,WAN,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,BLOT,18_LIVEGODRIC_BLOT_WAN.png,18_LIVEGODRIC_BLOT_WUNG.png,,,,WAN,WUNG,,31,48
33,1702997884950,19/12/2023 14:58:04,1702997884950,0,19/12/2023 14:58:04,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,31,Testing02,Testing,hvzr65,1,response,12_SKEETER_BLOT_WUNG.png,2128.600000143051,2121.600000000006,2128.600000143051,2128.600000143051,2121.600000000006,2128.600000143051,1,2128.600000143051,0,0,,Click Response,RightOption,3,object-86,1e-2,_,54,1e-2_54,8,Testing02,12_SKEETER,ASK,.png,12_SKEETER_ASK.png,BLOT,WAN,12_SKEETER_BLOT_WAN.png,12_SKEETER_BLOT_WUNG.png,BLOT,12_SKEETER_BLOT_WUNG.png,12_SKEETER_BLOT_WAN.png,,,,WAN,WUNG,,32,49
34,1702997889023,19/12/2023 14:58:09,1702997889023,0,19/12/2023 14:58:09,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,32,Testing02,Testing,hvzr65,1,response,28_GALLEONS_BLOT_WUNG.png,4079.399999999994,4075.899999999994,4079.399999999994,4079.399999999994,4075.899999999994,4079.399999999994,0,4079.399999999994,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,56,1e-2_56,8,Testing02,28_GALLEONS,ASK,.png,28_GALLEONS_ASK.png,BLOT,WUNG,28_GALLEONS_BLOT_WUNG.png,28_GALLEONS_BLOT_WIM.png,BLOT,28_GALLEONS_BLOT_WIM.png,28_GALLEONS_BLOT_WUNG.png,,,,WUNG,WIM,,32,50
35,1702997893768,19/12/2023 14:58:13,1702997893768,0,19/12/2023 14:58:13,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,33,Testing02,Testing,hvzr65,1,response,19_BURYVOLDY_BLOT_WUNG.png,4748.900000095367,4744.200000000012,4748.900000095367,4748.900000095367,4744.200000000012,4748.900000095367,1,4748.900000095367,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,58,1e-2_58,9,Testing02,19_BURYVOLDY,ASK,.png,19_BURYVOLDY_ASK.png,BLOT,WUNG,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,BLOT,19_BURYVOLDY_BLOT_WUNG.png,19_BURYVOLDY_BLOT_WIM.png,,,,WUNG,WIM,,33,51
36,1702997901295,19/12/2023 14:58:21,1702997901295,0,19/12/2023 14:58:21,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,34,Testing02,Testing,hvzr65,1,response,14_MUNGOS_BLOT_WIM.png,7531.599999952305,7517.1999999999825,7531.599999952305,7531.599999952305,7517.1999999999825,7531.599999952305,1,7531.599999952305,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,60,1e-2_60,9,Testing02,14_MUNGOS,ASK,.png,14_MUNGOS_ASK.png,BLOT,WIM,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,BLOT,14_MUNGOS_BLOT_WIM.png,14_MUNGOS_BLOT_WAN.png,,,,WIM,WAN,,34,52
37,1702997908104,19/12/2023 14:58:28,1702997908104,0,19/12/2023 14:58:28,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,35,Testing02,Testing,hvzr65,1,response,32_QWC_BLOT_WAN.png,6823.100000000006,6815.3000000000175,6823.100000000006,6823.100000000006,6815.3000000000175,6823.100000000006,1,6823.100000000006,0,0,,Click Response,RightOption,3,object-86,1e-2,_,57,1e-2_57,9,Testing02,32_QWC,ASK,.png,32_QWC_ASK.png,BLOT,WIM,32_QWC_BLOT_WIM.png,32_QWC_BLOT_WAN.png,BLOT,32_QWC_BLOT_WAN.png,32_QWC_BLOT_WIM.png,,,,WIM,WAN,,35,53
38,1702997914671,19/12/2023 14:58:34,1702997914671,0,19/12/2023 14:58:34,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,36,Testing02,Testing,hvzr65,1,response,27_BESTSELLER_BLOT_WAN.png,6575.000000047672,6565,6575.000000047672,6575.000000047672,6565,6575.000000047672,1,6575.000000047672,0,0,,Click Response,RightOption,3,object-86,1e-2,_,59,1e-2_59,9,Testing02,27_BESTSELLER,ASK,.png,27_BESTSELLER_ASK.png,BLOT,WUNG,27_BESTSELLER_BLOT_WUNG.png,27_BESTSELLER_BLOT_WAN.png,BLOT,27_BESTSELLER_BLOT_WAN.png,27_BESTSELLER_BLOT_WUNG.png,,,,WUNG,WAN,,36,54
39,1702997918312,19/12/2023 14:58:38,1702997918312,0,19/12/2023 14:58:38,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,37,Testing02,Testing,hvzr65,1,response,11_RONWAND_BLOT_WUNG.png,3651.0999999523046,3641.7999999999884,3651.0999999523046,3651.0999999523046,3641.7999999999884,3651.0999999523046,0,3651.0999999523046,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,61,1e-2_61,10,Testing02,11_RONWAND,ASK,.png,11_RONWAND_ASK.png,BLOT,WUNG,11_RONWAND_BLOT_WUNG.png,11_RONWAND_BLOT_WAN.png,BLOT,11_RONWAND_BLOT_WAN.png,11_RONWAND_BLOT_WUNG.png,,,,WUNG,WAN,,36,55
40,1702997922221,19/12/2023 14:58:42,1702997922221,0,19/12/2023 14:58:42,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,38,Testing02,Testing,hvzr65,1,response,33_ROR_BLOT_WUNG.png,3918.100000143051,3908.7999999999884,3918.100000143051,3918.100000143051,3908.7999999999884,3918.100000143051,1,3918.100000143051,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,62,1e-2_62,10,Testing02,33_ROR,ASK,.png,33_ROR_ASK.png,BLOT,WUNG,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,BLOT,33_ROR_BLOT_WUNG.png,33_ROR_BLOT_WAN.png,,,,WUNG,WAN,,37,56
41,1702997928998,19/12/2023 14:58:48,1702997928998,0,19/12/2023 14:58:48,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,39,Testing02,Testing,hvzr65,1,response,06_MOM_BLOT_WAN.png,6786.300000143063,6782.100000000035,6786.300000143063,6786.300000143063,6782.100000000035,6786.300000143063,1,6786.300000143063,0,0,,Click Response,RightOption,3,object-86,1e-2,_,63,1e-2_63,10,Testing02,06_MOM,ASK,.png,06_MOM_ASK.png,BLOT,WIM,06_MOM_BLOT_WIM.png,06_MOM_BLOT_WAN.png,BLOT,06_MOM_BLOT_WAN.png,06_MOM_BLOT_WIM.png,,,,WIM,WAN,,38,57
42,1702997933117,19/12/2023 14:58:53,1702997933117,0,19/12/2023 14:58:53,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,40,Testing02,Testing,hvzr65,1,response,42_ENGLAND_BLOT_WIM.png,4125.099999999977,4109.399999999965,4125.099999999977,4125.099999999977,4109.399999999965,4125.099999999977,1,4125.099999999977,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,64,1e-2_64,10,Testing02,42_ENGLAND,ASK,.png,42_ENGLAND_ASK.png,BLOT,WIM,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,BLOT,42_ENGLAND_BLOT_WIM.png,42_ENGLAND_BLOT_WUNG.png,,,,WIM,WUNG,,39,58
43,1702997936222,19/12/2023 14:58:56,1702997936222,0,19/12/2023 14:58:56,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,41,Testing02,Testing,hvzr65,1,response,21_TEACHHOG_BLOT_WIM.png,3120.4000000476954,3107.2000000000116,3120.4000000476954,3120.4000000476954,3107.2000000000116,3120.4000000476954,1,3120.4000000476954,0,0,,Click Response,RightOption,3,object-86,1e-2,_,68,1e-2_68,11,Testing02,21_TEACHHOG,ASK,.png,21_TEACHHOG_ASK.png,BLOT,WAN,21_TEACHHOG_BLOT_WAN.png,21_TEACHHOG_BLOT_WIM.png,BLOT,21_TEACHHOG_BLOT_WIM.png,21_TEACHHOG_BLOT_WAN.png,,,,WAN,WIM,,40,59
44,1702997938276,19/12/2023 14:58:58,1702997938276,0,19/12/2023 14:58:58,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,42,Testing02,Testing,hvzr65,1,response,41_PIXIE_BLOT_WUNG.png,2066.7999999523163,2054.7000000000116,2066.7999999523163,2066.7999999523163,2054.7000000000116,2066.7999999523163,0,2066.7999999523163,0,0,,Click Response,RightOption,3,object-86,1e-2,_,67,1e-2_67,11,Testing02,41_PIXIE,ASK,.png,41_PIXIE_ASK.png,BLOT,WAN,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,BLOT,41_PIXIE_BLOT_WAN.png,41_PIXIE_BLOT_WUNG.png,,,,WAN,WUNG,,40,60
45,1702997943263,19/12/2023 14:59:03,1702997943263,0,19/12/2023 14:59:03,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,43,Testing02,Testing,hvzr65,1,response,25_PROSECUTE_BLOT_WIM.png,4999.500000047672,4994.599999999977,4999.500000047672,4999.500000047672,4994.599999999977,4999.500000047672,0,4999.500000047672,0,0,,Click Response,RightOption,3,object-86,1e-2,_,65,1e-2_65,11,Testing02,25_PROSECUTE,ASK,.png,25_PROSECUTE_ASK.png,BLOT,WAN,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,BLOT,25_PROSECUTE_BLOT_WAN.png,25_PROSECUTE_BLOT_WIM.png,,,,WAN,WIM,,40,61
46,1702997946254,19/12/2023 14:59:06,1702997946254,0,19/12/2023 14:59:06,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,44,Testing02,Testing,hvzr65,1,response,05_AUROR_BLOT_WUNG.png,2995.999999952328,2990.2999999999884,2995.999999952328,2995.999999952328,2990.2999999999884,2995.999999952328,1,2995.999999952328,0,0,,Click Response,RightOption,3,object-86,1e-2,_,66,1e-2_66,11,Testing02,05_AUROR,ASK,.png,05_AUROR_ASK.png,BLOT,WIM,05_AUROR_BLOT_WIM.png,05_AUROR_BLOT_WUNG.png,BLOT,05_AUROR_BLOT_WUNG.png,05_AUROR_BLOT_WIM.png,,,,WIM,WUNG,,41,62
47,1702997953582,19/12/2023 14:59:13,1702997953582,0,19/12/2023 14:59:13,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,45,Testing02,Testing,hvzr65,1,response,26_ERISED_BLOT_WAN.png,7333.299999999988,7316.5,7333.299999999988,7333.299999999988,7316.5,7333.299999999988,0,7333.299999999988,0,0,,Click Response,LeftOption,4,object-112,1e-2,_,70,1e-2_70,12,Testing02,26_ERISED,ASK,.png,26_ERISED_ASK.png,BLOT,WAN,26_ERISED_BLOT_WAN.png,26_ERISED_BLOT_WUNG.png,BLOT,26_ERISED_BLOT_WUNG.png,26_ERISED_BLOT_WAN.png,,,,WAN,WUNG,,41,63
48,1702997956783,19/12/2023 14:59:16,1702997956783,0,19/12/2023 14:59:16,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,46,Testing02,Testing,hvzr65,1,response,20_PULLSWORD_BLOT_WIM.png,3218.600000047707,3207.4000000000233,3218.600000047707,3218.600000047707,3207.4000000000233,3218.600000047707,0,3218.600000047707,0,0,,Click Response,RightOption,3,object-86,1e-2,_,71,1e-2_71,12,Testing02,20_PULLSWORD,ASK,.png,20_PULLSWORD_ASK.png,BLOT,WAN,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,BLOT,20_PULLSWORD_BLOT_WAN.png,20_PULLSWORD_BLOT_WIM.png,,,,WAN,WIM,,41,64
49,1702997964479,19/12/2023 14:59:24,1702997964479,0,19/12/2023 14:59:24,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,47,Testing02,Testing,hvzr65,1,response,39_STOPHAGRID_BLOT_WUNG.png,7706.299999952316,7701,7706.299999952316,7706.299999952316,7701,7706.299999952316,0,7706.299999952316,0,0,,Click Response,RightOption,3,object-86,1e-2,_,69,1e-2_69,12,Testing02,39_STOPHAGRID,ASK,.png,39_STOPHAGRID_ASK.png,BLOT,WAN,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,BLOT,39_STOPHAGRID_BLOT_WAN.png,39_STOPHAGRID_BLOT_WUNG.png,,,,WAN,WUNG,,41,65
50,1702997968790,19/12/2023 14:59:28,1702997968790,0,19/12/2023 14:59:28,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,48,Testing02,Testing,hvzr65,1,response,07_AZKABAN_BLOT_WIM.png,4316.600000143051,4309.900000000023,4316.600000143051,4316.600000143051,4309.900000000023,4316.600000143051,1,4316.600000143051,0,0,,Click Response,RightOption,3,object-86,1e-2,_,72,1e-2_72,12,Testing02,07_AZKABAN,ASK,.png,07_AZKABAN_ASK.png,BLOT,WUNG,07_AZKABAN_BLOT_WUNG.png,07_AZKABAN_BLOT_WIM.png,BLOT,07_AZKABAN_BLOT_WIM.png,07_AZKABAN_BLOT_WUNG.png,,,,WUNG,WIM,,42,66
51,1702997968792,19/12/2023 14:59:28,1702997968792,0,19/12/2023 14:59:28,157165,2,task-98zo,,33783940,BLIND,9993699,,complete,,6581a907f0cca403ac8568ea,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1920x1080,1912x932,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1703000966643,19/12/2023 15:49:26,1703000966643,0,19/12/2023 15:49:26,157165,2,task-98zo,,33785064,BLIND,9994028,,complete,,6581b4bd798415297872bfc5,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1280x720,1280x609,,,0,1e-2 B Testing,4,,Pass,1e-2,,,,,1e-2 B Testing,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
